"","...1","id","scientificName","kingdom","vernacularName","individualCount","longitudeDecimal","latitudeDecimal","country","stateProvince","eventDate","eventTime"
"197",197,"97887141@OBS","Castor fiber","Animalia","Eurasian Beaver",1,23.85,52.7,"Poland",NA,2015-01-31,NA
"198",198,"97887140@OBS","Alcedo atthis","Animalia","Common Kingfisher",1,23.8501096889,52.7015233326,"Poland",NA,2015-01-31,NA
"199",199,"97887049@OBS","Buteo lagopus","Animalia","Rough-legged Buzzard",7,22.637103796,53.4833437869,"Poland",NA,2015-02-08,NA
"200",200,"97887045@OBS","Alces alces","Animalia","Elk",4,22.7753743529,53.6590335312,"Poland",NA,2015-02-08,NA
"201",201,"97887043@OBS","Emberiza citrinella","Animalia","Yellowhammer",1,22.7753743529,53.6590335312,"Poland",NA,2015-02-07,NA
"202",202,"97887040@OBS","Alces alces","Animalia","Elk",2,22.7753743529,53.6590335312,"Poland",NA,2015-02-07,NA
"203",203,"97887037@OBS","Buteo lagopus","Animalia","Rough-legged Buzzard",1,22.8602045774,53.5948465113,"Poland",NA,2015-02-07,NA
"204",204,"97887035@OBS","Lanius excubitor","Animalia","Great Grey Shrike",1,22.8602045774,53.5948465113,"Poland",NA,2015-02-07,NA
"205",205,"97887034@OBS","Capreolus capreolus","Animalia","European Roe Deer",4,22.8602045774,53.5948465113,"Poland",NA,2015-02-07,NA
"206",206,"97887020@OBS","Vulpes vulpes","Animalia","Red Fox",1,22.75,53.65,"Poland",NA,2015-02-07,NA
"207",207,"97887018@OBS","Emberiza citrinella","Animalia","Yellowhammer",1,22.774258554,53.6577619534,"Poland",NA,2015-02-06,NA
"208",208,"97887015@OBS","Alces alces","Animalia","Elk",1,22.7764901519,53.6600507658,"Poland",NA,2015-02-06,NA
"209",209,"97887012@OBS","Alces alces","Animalia","Elk",2,22.6226252317,53.4538142791,"Poland",NA,2015-02-06,NA
"210",210,"97887008@OBS","Sus scrofa","Animalia","Wild Boar",1,22.5603121519,53.3663268206,"Poland",NA,2015-02-06,NA
"211",211,"97887004@OBS","Lanius excubitor","Animalia","Great Grey Shrike",1,22.5616854429,53.3668389663,"Poland",NA,2015-02-06,NA
"212",212,"97886996@OBS","Haliaeetus albicilla","Animalia","White-tailed Eagle",1,22.5728434324,53.3678632393,"Poland",NA,2015-02-06,NA
"213",213,"97886993@OBS","Alces alces","Animalia","Elk",2,22.6000249386,53.3333300681,"Poland",NA,2015-02-06,NA
"214",214,"97886992@OBS","Capreolus capreolus","Animalia","European Roe Deer",5,22.6000249386,53.3333300681,"Poland",NA,2015-02-06,NA
"215",215,"97886991@OBS","Castor fiber","Animalia","Eurasian Beaver",2,22.6,53.3,"Poland",NA,2015-02-06,NA
"216",216,"97886990@OBS","Capreolus capreolus","Animalia","European Roe Deer",4,22.3984770477,53.170160505,"Poland",NA,2015-02-05,NA
"217",217,"97886989@OBS","Castor fiber","Animalia","Eurasian Beaver",1,22.35,53.15,"Poland",NA,2015-02-05,NA
"218",218,"97886988@OBS","Perdix perdix","Animalia","Grey Partridge",8,22.4534086883,53.2581788717,"Poland",NA,2015-02-05,NA
"219",219,"97886987@OBS","Anser fabalis fabalis","Animalia","Taiga Bean Goose ssp fabalis",18,22.4534086883,53.2581788717,"Poland",NA,2015-02-05,NA
"220",220,"97886982@OBS","Mustela vison","Animalia","Mink",1,22.4004511535,53.169645998,"Poland",NA,2015-02-05,NA
"221",221,"97886981@OBS","Lutra lutra","Animalia","Eurasian Otter",2,22.4,53.15,"Poland",NA,2015-02-05,NA
"222",222,"97886980@OBS","Lutra lutra","Animalia","Eurasian Otter",1,22.4,53.15,"Poland",NA,2015-02-05,NA
"223",223,"97886936@OBS","Dryocopus martius","Animalia","Black Woodpecker",1,22.5834864378,53.3885482806,"Poland",NA,2015-02-05,NA
"224",224,"97886934@OBS","Capreolus capreolus","Animalia","European Roe Deer",12,22.5834864378,53.3885482806,"Poland",NA,2015-02-05,NA
"225",225,"97886932@OBS","Alces alces","Animalia","Elk",12,22.5834864378,53.3885482806,"Poland",NA,2015-02-05,NA
"226",226,"97886931@OBS","Sus scrofa","Animalia","Wild Boar",2,22.5542744994,53.3926439364,"Poland",NA,2015-02-04,NA
"227",227,"97886930@OBS","Alces alces","Animalia","Elk",3,22.5844869018,53.3779006112,"Poland",NA,2015-02-04,NA
"228",228,"97886929@OBS","Capreolus capreolus","Animalia","European Roe Deer",15,22.5844869018,53.3779006112,"Poland",NA,2015-02-04,NA
"229",229,"97886927@OBS","Haliaeetus albicilla","Animalia","White-tailed Eagle",1,22.8928792477,53.3458343419,"Poland",NA,2015-02-04,NA
"230",230,"97886926@OBS","Coccothraustes coccothraustes","Animalia","Hawfinch",5,23.2231530547,53.1129863933,"Poland",NA,2015-02-04,NA
"231",231,"97886925@OBS","Lanius excubitor","Animalia","Great Grey Shrike",1,23.6002930999,52.8103877457,"Poland",NA,2015-02-04,NA
"232",232,"97886924@OBS","Dendrocopos major","Animalia","Great Spotted Woodpecker",1,23.5919098556,52.7382140659,"Poland",NA,2015-02-04,NA
"233",233,"97886923@OBS","Pyrrhula pyrrhula","Animalia","Eurasian Bullfinch",4,23.5919098556,52.7382140659,"Poland",NA,2015-02-04,NA
"234",234,"97886922@OBS","Coloeus monedula monedula","Animalia","Western Jackdaw ssp monedula",1,23.5912232101,52.7379802144,"Poland",NA,2015-02-04,NA
"235",235,"97886921@OBS","Dryobates minor","Animalia","Lesser Spotted Woodpecker",1,23.7685212493,52.6999492729,"Poland",NA,2015-02-04,NA
"236",236,"97886887@OBS","Picoides tridactylus","Animalia","Eurasian Three-toed Woodpecker",3,23.7685212493,52.6999492729,"Poland",NA,2015-02-04,NA
"237",237,"97886886@OBS","Lepus europaeus","Animalia","Brown Hare",1,23.7675623596,52.802527505,"Poland",NA,2015-02-04,NA
"238",238,"97886885@OBS","Vulpes vulpes","Animalia","Red Fox",1,23.75,52.8,"Poland",NA,2015-02-04,NA
"239",239,"97886884@OBS","Glaucidium passerinum","Animalia","Eurasian Pygmy Owl",1,23.8,52.8,"Poland",NA,2015-02-04,NA
"240",240,"97886883@OBS","Tetrastes bonasia","Animalia","Hazel Grouse",1,23.8,52.8,"Poland",NA,2015-02-04,NA
"241",241,"97886882@OBS","Dryocopus martius","Animalia","Black Woodpecker",5,23.827572763,52.801878468,"Poland",NA,2015-02-04,NA
"242",242,"97886881@OBS","Dendrocopos leucotos","Animalia","White-backed Woodpecker",3,23.8240537047,52.7990243739,"Poland",NA,2015-02-04,NA
"243",243,"97886880@OBS","Cervus elaphus","Animalia","Red Deer",3,23.8280019164,52.801878468,"Poland",NA,2015-02-04,NA
"244",244,"97886879@OBS","Alcedo atthis","Animalia","Common Kingfisher",1,23.8505753875,52.7013535868,"Poland",NA,2015-02-03,NA
"245",245,"97886878@OBS","Castor fiber","Animalia","Eurasian Beaver",1,23.85,52.7,"Poland",NA,2015-02-03,NA
"246",246,"97886877@OBS","Cervus elaphus","Animalia","Red Deer",3,23.8221077621,52.798972885,"Poland",NA,2015-02-03,NA
"247",247,"97886876@OBS","Sus scrofa","Animalia","Wild Boar",4,23.8221077621,52.798972885,"Poland",NA,2015-02-03,NA
"248",248,"97886875@OBS","Glaucidium passerinum","Animalia","Eurasian Pygmy Owl",1,23.8,52.8,"Poland",NA,2015-02-03,NA
"249",249,"97886874@OBS","Bombycilla garrulus","Animalia","Bohemian Waxwing",16,23.7970022857,52.912576669,"Poland",NA,2015-02-03,NA
"250",250,"97886870@OBS","Haliaeetus albicilla","Animalia","White-tailed Eagle",6,23.8659390807,52.9081247852,"Poland",NA,2015-02-03,NA
"251",251,"97886817@OBS","Passer montanus","Animalia","Eurasian Tree Sparrow",1,23.7998058647,52.8297355711,"Poland",NA,2015-02-03,NA
"252",252,"97886815@OBS","Spinus spinus","Animalia","Eurasian Siskin",1,23.7998058647,52.8297355711,"Poland",NA,2015-02-03,NA
"253",253,"97886814@OBS","Picus canus","Animalia","Grey-headed Woodpecker",1,23.75,52.8,"Poland",NA,2015-02-03,NA
"254",254,"97886812@OBS","Lanius excubitor","Animalia","Great Grey Shrike",1,23.8210777938,52.8519247821,"Poland",NA,2015-02-03,NA
"255",255,"97886808@OBS","Bombycilla garrulus","Animalia","Bohemian Waxwing",56,23.8343527168,52.8675363191,"Poland",NA,2015-02-03,NA
"256",256,"97886807@OBS","Bombycilla garrulus","Animalia","Bohemian Waxwing",33,23.8178517669,52.8803191787,"Poland",NA,2015-02-03,NA
"257",257,"97881815@OBS","Buteo lagopus","Animalia","Rough-legged Buzzard",7,22.637103796,53.4833437869,"Poland",NA,2015-02-08,NA
"258",258,"97881611@OBS","Alces alces","Animalia","Elk",4,22.7753743529,53.6590335312,"Poland",NA,2015-02-08,NA
"259",259,"97881599@OBS","Emberiza citrinella","Animalia","Yellowhammer",1,22.7753743529,53.6590335312,"Poland",NA,2015-02-07,NA
"260",260,"97881590@OBS","Alces alces","Animalia","Elk",2,22.7753743529,53.6590335312,"Poland",NA,2015-02-07,NA
"261",261,"97881568@OBS","Buteo lagopus","Animalia","Rough-legged Buzzard",1,22.8602045774,53.5948465113,"Poland",NA,2015-02-07,NA
"262",262,"97881564@OBS","Lanius excubitor","Animalia","Great Grey Shrike",1,22.8602045774,53.5948465113,"Poland",NA,2015-02-07,NA
"263",263,"97881563@OBS","Capreolus capreolus","Animalia","European Roe Deer",4,22.8602045774,53.5948465113,"Poland",NA,2015-02-07,NA
"264",264,"97881535@OBS","Vulpes vulpes","Animalia","Red Fox",1,22.75,53.65,"Poland",NA,2015-02-07,NA
"265",265,"97881522@OBS","Emberiza citrinella","Animalia","Yellowhammer",1,22.774258554,53.6577619534,"Poland",NA,2015-02-06,NA
"266",266,"97881513@OBS","Alces alces","Animalia","Elk",1,22.7764901519,53.6600507658,"Poland",NA,2015-02-06,NA
"267",267,"97881485@OBS","Alces alces","Animalia","Elk",2,22.6226252317,53.4538142791,"Poland",NA,2015-02-06,NA
"268",268,"97881472@OBS","Sus scrofa","Animalia","Wild Boar",1,22.5603121519,53.3663268206,"Poland",NA,2015-02-06,NA
"269",269,"97881466@OBS","Lanius excubitor","Animalia","Great Grey Shrike",1,22.5616854429,53.3668389663,"Poland",NA,2015-02-06,NA
"270",270,"97881460@OBS","Haliaeetus albicilla","Animalia","White-tailed Eagle",1,22.5728434324,53.3678632393,"Poland",NA,2015-02-06,NA
"271",271,"97881376@OBS","Alces alces","Animalia","Elk",2,22.6000249386,53.3333300681,"Poland",NA,2015-02-06,NA
"272",272,"97881373@OBS","Capreolus capreolus","Animalia","European Roe Deer",5,22.6000249386,53.3333300681,"Poland",NA,2015-02-06,NA
"273",273,"97881369@OBS","Castor fiber","Animalia","Eurasian Beaver",2,22.6,53.3,"Poland",NA,2015-02-06,NA
"274",274,"97881362@OBS","Capreolus capreolus","Animalia","European Roe Deer",4,22.3984770477,53.170160505,"Poland",NA,2015-02-05,NA
"275",275,"97881361@OBS","Castor fiber","Animalia","Eurasian Beaver",1,22.35,53.15,"Poland",NA,2015-02-05,NA
"276",276,"97881353@OBS","Perdix perdix","Animalia","Grey Partridge",8,22.4534086883,53.2581788717,"Poland",NA,2015-02-05,NA
"277",277,"97881352@OBS","Anser fabalis fabalis","Animalia","Taiga Bean Goose ssp fabalis",18,22.4534086883,53.2581788717,"Poland",NA,2015-02-05,NA
"278",278,"97881336@OBS","Mustela vison","Animalia","Mink",1,22.4004511535,53.169645998,"Poland",NA,2015-02-05,NA
"279",279,"97881332@OBS","Lutra lutra","Animalia","Eurasian Otter",2,22.4,53.15,"Poland",NA,2015-02-05,NA
"280",280,"97881317@OBS","Castor fiber","Animalia","Eurasian Beaver",1,22.6,53.3,"Poland",NA,2015-02-05,NA
"281",281,"97881312@OBS","Cygnus olor","Animalia","Mute Swan",1,22.4095988274,53.2010907331,"Poland",NA,2015-02-05,NA
"282",282,"97881292@OBS","Dryocopus martius","Animalia","Black Woodpecker",1,22.5834864378,53.3885482806,"Poland",NA,2015-02-05,NA
"283",283,"97881285@OBS","Capreolus capreolus","Animalia","European Roe Deer",12,22.5834864378,53.3885482806,"Poland",NA,2015-02-05,NA
"284",284,"97881278@OBS","Alces alces","Animalia","Elk",12,22.5834864378,53.3885482806,"Poland",NA,2015-02-05,NA
"285",285,"97881265@OBS","Sus scrofa","Animalia","Wild Boar",2,22.5542744994,53.3926439364,"Poland",NA,2015-02-04,NA
"286",286,"97881251@OBS","Alces alces","Animalia","Elk",3,22.5844869018,53.3779006112,"Poland",NA,2015-02-04,NA
"287",287,"97881243@OBS","Capreolus capreolus","Animalia","European Roe Deer",15,22.5844869018,53.3779006112,"Poland",NA,2015-02-04,NA
"288",288,"97881089@OBS","Haliaeetus albicilla","Animalia","White-tailed Eagle",1,22.8928792477,53.3458343419,"Poland",NA,2015-02-04,NA
"289",289,"97881019@OBS","Coccothraustes coccothraustes","Animalia","Hawfinch",5,23.2231530547,53.1129863933,"Poland",NA,2015-02-04,NA
"290",290,"97881006@OBS","Lanius excubitor","Animalia","Great Grey Shrike",1,23.6002930999,52.8103877457,"Poland",NA,2015-02-04,NA
"291",291,"97880999@OBS","Dendrocopos major","Animalia","Great Spotted Woodpecker",1,23.5919098556,52.7382140659,"Poland",NA,2015-02-04,NA
"292",292,"97880996@OBS","Dendrocopos syriacus","Animalia","Syrian Woodpecker",1,23.5919098556,52.7382140659,"Poland",NA,2015-02-04,NA
"293",293,"97880990@OBS","Pyrrhula pyrrhula","Animalia","Eurasian Bullfinch",4,23.5919098556,52.7382140659,"Poland",NA,2015-02-04,NA
"294",294,"97880985@OBS","Coloeus monedula monedula","Animalia","Western Jackdaw ssp monedula",1,23.5912232101,52.7379802144,"Poland",NA,2015-02-04,NA
"295",295,"97880972@OBS","Dryobates minor","Animalia","Lesser Spotted Woodpecker",1,23.7685212493,52.6999492729,"Poland",NA,2015-02-04,NA
"296",296,"97880968@OBS","Picoides tridactylus","Animalia","Eurasian Three-toed Woodpecker",3,23.7685212493,52.6999492729,"Poland",NA,2015-02-04,NA
"297",297,"97880952@OBS","Lepus europaeus","Animalia","Brown Hare",1,23.7675623596,52.802527505,"Poland",NA,2015-02-04,NA
"298",298,"97880949@OBS","Vulpes vulpes","Animalia","Red Fox",1,23.75,52.8,"Poland",NA,2015-02-04,NA
"299",299,"97880944@OBS","Glaucidium passerinum","Animalia","Eurasian Pygmy Owl",1,23.8,52.8,"Poland",NA,2015-02-04,NA
"300",300,"97880940@OBS","Tetrastes bonasia","Animalia","Hazel Grouse",1,23.8,52.8,"Poland",NA,2015-02-04,NA
"301",301,"97880937@OBS","Dryocopus martius","Animalia","Black Woodpecker",5,23.827572763,52.801878468,"Poland",NA,2015-02-04,NA
"302",302,"97880935@OBS","Dendrocopos leucotos","Animalia","White-backed Woodpecker",3,23.8240537047,52.7990243739,"Poland",NA,2015-02-04,NA
"303",303,"97880930@OBS","Cervus elaphus","Animalia","Red Deer",3,23.8280019164,52.801878468,"Poland",NA,2015-02-04,NA
"304",304,"97880869@OBS","Alcedo atthis","Animalia","Common Kingfisher",1,23.8505753875,52.7013535868,"Poland",NA,2015-02-03,NA
"305",305,"97880814@OBS","Castor fiber","Animalia","Eurasian Beaver",1,23.85,52.7,"Poland",NA,2015-02-03,NA
"306",306,"97880811@OBS","Cervus elaphus","Animalia","Red Deer",3,23.8221077621,52.798972885,"Poland",NA,2015-02-03,NA
"307",307,"97880809@OBS","Sus scrofa","Animalia","Wild Boar",4,23.8221077621,52.798972885,"Poland",NA,2015-02-03,NA
"308",308,"97880803@OBS","Canis lupus","Animalia","Wolf",1,23.8,52.8,"Poland",NA,2015-02-03,NA
"309",309,"97880662@OBS","Glaucidium passerinum","Animalia","Eurasian Pygmy Owl",1,23.8,52.8,"Poland",NA,2015-02-03,NA
"310",310,"97880647@OBS","Bombycilla garrulus","Animalia","Bohemian Waxwing",16,23.7970022857,52.912576669,"Poland",NA,2015-02-03,NA
"311",311,"97880606@OBS","Haliaeetus albicilla","Animalia","White-tailed Eagle",6,23.8659390807,52.9081247852,"Poland",NA,2015-02-03,NA
"312",312,"97880556@OBS","Passer montanus","Animalia","Eurasian Tree Sparrow",1,23.7998058647,52.8297355711,"Poland",NA,2015-02-03,NA
"313",313,"97880539@OBS","Spinus spinus","Animalia","Eurasian Siskin",1,23.7998058647,52.8297355711,"Poland",NA,2015-02-03,NA
"314",314,"97880534@OBS","Picus canus","Animalia","Grey-headed Woodpecker",1,23.75,52.8,"Poland",NA,2015-02-03,NA
"315",315,"97880425@OBS","Lanius excubitor","Animalia","Great Grey Shrike",1,23.8210777938,52.8519247821,"Poland",NA,2015-02-03,NA
"316",316,"97880208@OBS","Bombycilla garrulus","Animalia","Bohemian Waxwing",56,23.8343527168,52.8675363191,"Poland",NA,2015-02-03,NA
"317",317,"97880193@OBS","Bombycilla garrulus","Animalia","Bohemian Waxwing",33,23.8178517669,52.8803191787,"Poland",NA,2015-02-03,NA
"318",318,"97880166@OBS","Vulpes vulpes","Animalia","Red Fox",2,23.85,52.65,"Poland",NA,2015-02-02,NA
"319",319,"97880163@OBS","Castor fiber","Animalia","Eurasian Beaver",1,23.85,52.65,"Poland",NA,2015-02-02,NA
"320",320,"97880161@OBS","Castor fiber","Animalia","Eurasian Beaver",3,23.85,52.7,"Poland",NA,2015-02-02,NA
"321",321,"97880149@OBS","Alces alces","Animalia","Elk",1,23.8909868896,52.6885574638,"Poland",NA,2015-02-02,NA
"322",322,"97880145@OBS","Dryocopus martius","Animalia","Black Woodpecker",1,23.8909868896,52.6885574638,"Poland",NA,2015-02-02,NA
"323",323,"97880144@OBS","Glaucidium passerinum","Animalia","Eurasian Pygmy Owl",1,23.85,52.65,"Poland",NA,2015-02-02,NA
"324",324,"97880130@OBS","Dryocopus martius","Animalia","Black Woodpecker",1,23.7642149627,52.7029402934,"Poland",NA,2015-02-02,NA
"325",325,"97880118@OBS","Buteo buteo","Animalia","Common Buzzard",1,23.8117799163,52.7070223946,"Poland",NA,2015-02-02,NA
"326",326,"97880116@OBS","Periparus ater","Animalia","Coal Tit",1,23.8117799163,52.7070223946,"Poland",NA,2015-02-02,NA
"327",327,"97880115@OBS","Lophophanes cristatus","Animalia","European Crested Tit",1,23.8117799163,52.7070223946,"Poland",NA,2015-02-02,NA
"328",328,"97880083@OBS","Aegithalos caudatus caudatus","Animalia","White-headed Long-tailed Tit",6,23.8209061325,52.6897800586,"Poland",NA,2015-02-02,NA
"329",329,"97880081@OBS","Emberiza citrinella","Animalia","Yellowhammer",1,23.8209061325,52.6897800586,"Poland",NA,2015-02-02,NA
"330",330,"97880079@OBS","Dendrocopos major","Animalia","Great Spotted Woodpecker",3,23.8209061325,52.6897800586,"Poland",NA,2015-02-02,NA
"331",331,"97880077@OBS","Dryocopus martius","Animalia","Black Woodpecker",1,23.8209061325,52.6897800586,"Poland",NA,2015-02-02,NA
"332",332,"97880075@OBS","Picus canus","Animalia","Grey-headed Woodpecker",2,23.8,52.65,"Poland",NA,2015-02-02,NA
"333",333,"97880066@OBS","Passer montanus","Animalia","Eurasian Tree Sparrow",1,23.8486012816,52.6984928997,"Poland",NA,2015-02-01,NA
"334",334,"97880064@OBS","Poecile palustris","Animalia","Marsh Tit",1,23.8486012816,52.6984928997,"Poland",NA,2015-02-01,NA
"335",335,"97880061@OBS","Cervus elaphus","Animalia","Red Deer",4,23.7693795562,52.8097132906,"Poland",NA,2015-02-01,NA
"336",336,"97880059@OBS","Lepus europaeus","Animalia","Brown Hare",1,23.7693795562,52.8097132906,"Poland",NA,2015-02-01,NA
"337",337,"97880056@OBS","Sus scrofa","Animalia","Wild Boar",5,23.8246397674,52.7990766736,"Poland",NA,2015-02-01,NA
"338",338,"97879787@OBS","Cervus elaphus","Animalia","Red Deer",1,23.5995487869,52.8102325084,"Poland",NA,2015-02-01,NA
"339",339,"97879783@OBS","Emberiza citrinella","Animalia","Yellowhammer",1,23.5958151519,52.8115035731,"Poland",NA,2015-02-01,NA
"340",340,"97879727@OBS","Haliaeetus albicilla","Animalia","White-tailed Eagle",1,23.8366144896,52.7321323019,"Poland",NA,2015-02-01,NA
"341",341,"97879725@OBS","Garrulus glandarius","Animalia","Eurasian Jay",1,23.8373011351,52.742214112,"Poland",NA,2015-02-01,NA
"342",342,"97879722@OBS","Dendrocoptes medius","Animalia","Middle Spotted Woodpecker",3,23.8373011351,52.742214112,"Poland",NA,2015-02-01,NA
"343",343,"97879706@OBS","Cervus elaphus","Animalia","Red Deer",10,23.8378161192,52.7247513545,"Poland",NA,2015-02-01,NA
"344",344,"97879692@OBS","Sus scrofa","Animalia","Wild Boar",15,23.842279315,52.718720921,"Poland",NA,2015-02-01,NA
"345",345,"97879684@OBS","Dendrocopos leucotos","Animalia","White-backed Woodpecker",2,23.842279315,52.718720921,"Poland",NA,2015-02-01,NA
"346",346,"97879674@OBS","Dendrocopos major","Animalia","Great Spotted Woodpecker",1,23.842279315,52.718720921,"Poland",NA,2015-02-01,NA
"347",347,"97879667@OBS","Picus viridis","Animalia","European Green Woodpecker",1,23.8431376219,52.7160173525,"Poland",NA,2015-02-01,NA
"348",348,"97879665@OBS","Aegithalos caudatus caudatus","Animalia","White-headed Long-tailed Tit",5,23.8397043943,52.7227759595,"Poland",NA,2015-02-01,NA
"349",349,"97879657@OBS","Corvus corax","Animalia","Northern Raven",1,23.8397043943,52.7227759595,"Poland",NA,2015-02-01,NA
"350",350,"97879653@OBS","Spinus spinus","Animalia","Eurasian Siskin",1,23.8448099792,52.7148747033,"Poland",NA,2015-02-01,NA
"351",351,"97879553@OBS","Pyrrhula pyrrhula","Animalia","Eurasian Bullfinch",1,23.8482861221,52.6986233414,"Poland",NA,2015-02-01,NA
"352",352,"97879543@OBS","Cervus elaphus","Animalia","Red Deer",2,23.8780412078,52.6880888205,"Poland",NA,2015-01-31,NA
"353",353,"97879534@OBS","Castor fiber","Animalia","Eurasian Beaver",2,23.85,52.65,"Poland",NA,2015-01-31,NA
"354",354,"97879524@OBS","Vulpes vulpes","Animalia","Red Fox",2,23.85,52.65,"Poland",NA,2015-01-31,NA
"355",355,"97879478@OBS","Castor fiber","Animalia","Eurasian Beaver",1,23.85,52.7,"Poland",NA,2015-01-31,NA
"356",356,"97879475@OBS","Alcedo atthis","Animalia","Common Kingfisher",1,23.8501096889,52.7015233326,"Poland",NA,2015-01-31,NA
"357",357,"97879454@OBS","Capreolus capreolus","Animalia","European Roe Deer",1,23.8133382797,52.7246360173,"Poland",NA,2015-01-31,NA
"358",358,"97879451@OBS","Vulpes vulpes","Animalia","Red Fox",2,23.7,52.7,"Poland",NA,2015-01-31,NA
"359",359,"97879421@OBS","Buteo lagopus","Animalia","Rough-legged Buzzard",3,22.4263143539,52.9362114214,"Poland",NA,2015-01-31,NA
